6.724600073198769594e-04,3.024317683007282098e-01,2.686962100418160428e-04,5.231650004765754147e+01
2.653605152896532961e-03,4.248125431300446841e-01,3.523265254126667850e-05,1.712307438785207978e+02
1.153546435132737535e+01,3.651919383114972817e+01,3.281564895208393590e-07,1.645037643923761789e+04
8.323897077519698939e+01,1.587166676922379907e+02,4.270128477080828181e-07,3.006398496255239661e+04
7.456669134132698842e-03,9.944178758391420958e-01,5.429310663990168556e-05,2.110414991169982670e+02
5.115591871303563076e-01,7.690447034204776600e+00,2.645524228045366793e-06,2.658738774473117701e+03
4.927671482248479500e+06,5.013380707394700585e+04,2.945243112740432779e-10,2.034513220671894029e+07
3.408626920500657320e+01,8.877861669344781603e+01,4.971713173971921825e-07,2.083804167538900583e+04
2.862749815266224323e+04,3.795655060424726798e+03,9.114271304761008624e-09,1.006324719971328741e+06
8.323897077519698939e+01,1.587166676922379907e+02,4.270128477080828181e-07,3.006398496255239661e+04
1.708259447179473825e-02,1.737971978563497499e+00,5.105088062083414178e-05,2.877236189501559238e+02
8.323897077519698939e+01,1.587166676922379907e+02,4.270128477080828181e-07,3.006398496255239661e+04
2.862749815266224323e+04,3.795655060424726798e+03,9.114271304761008624e-09,1.006324719971328741e+06
3.408626920500657320e+01,8.877861669344781603e+01,4.971713173971921825e-07,2.083804167538900583e+04
4.927671482248479500e+06,5.013380707394700585e+04,2.945243112740432779e-10,2.034513220671894029e+07
1.642557160749493400e+06,1.671126902464900195e+04,9.817477042468108831e-11,2.034513220671894029e+07
7.103302607311259464e+01,1.213833888821718574e+02,2.523098994615358304e-07,3.420331751604406600e+04
1.283247781835541718e+04,2.088908628081125244e+03,7.249829200591833387e-09,8.370503502670588205e+05
1.642557160749493400e+06,1.671126902464900195e+04,9.817477042468108831e-11,2.034513220671894029e+07
2.899334937113603061e+01,5.528333369055480517e+01,1.487348121230400797e-07,3.006398496255239661e+04
2.574927401407025793e-02,2.133773655590117002e+00,3.882112588307600344e-05,3.655913059407882884e+02
8.323897077519698939e+01,1.587166676922379907e+02,4.270128477080828181e-07,3.006398496255239661e+04
1.642557160749493400e+06,1.671126902464900195e+04,9.817477042468108831e-11,2.034513220671894029e+07
1.283247781835541718e+04,2.088908628081125244e+03,7.249829200591833387e-09,8.370503502670588205e+05
7.103302607311259464e+01,1.213833888821718574e+02,2.523098994615358304e-07,3.420331751604406600e+04
1.642557160749493400e+06,1.671126902464900195e+04,9.817477042468108831e-11,2.034513220671894029e+07
3.845401309116326593e+04,1.980594847365809073e+03,2.875556556947911497e-10,4.092536992534366436e+06
2.156974266676701859e+02,2.026658983131611649e+02,1.027222384728657792e-07,6.926500179374472646e+04
1.642557160749493400e+06,1.671126902464900195e+04,4.908738521234054416e-11,2.877236189501558244e+07
1.025440349097687140e+05,5.281586259642157529e+03,7.668150818527764681e-10,4.092536992534366436e+06
1.758824304603758719e+04,1.878457690242134959e+03,2.626791929161822744e-09,1.318692755590847926e+06
1.512524514919088688e+05,7.790339732972181991e+03,1.885087076221408740e-09,3.170065523164677434e+06
2.279429469637537748e+07,5.568102965314121684e+04,1.386019627883196480e-11,9.883816793781504035e+07
2.574927401407025793e-02,2.133773655590117002e+00,3.882112588307600344e-05,3.655913059407882884e+02
2.279429469637537748e+07,5.568102965314121684e+04,1.386019627883196480e-11,9.883816793781504035e+07
1.512524514919088688e+05,7.790339732972181991e+03,1.885087076221408740e-09,3.170065523164677434e+06
1.758824304603758719e+04,1.878457690242134959e+03,2.626791929161822744e-09,1.318692755590847926e+06
1.025440349097687140e+05,5.281586259642157529e+03,7.668150818527764681e-10,4.092536992534366436e+06
1.642557160749493400e+06,1.671126902464900195e+04,4.908738521234054416e-11,2.877236189501558244e+07
2.156974266676701859e+02,2.026658983131611649e+02,1.027222384728657792e-07,6.926500179374472646e+04
3.845401309116326593e+04,1.980594847365809073e+03,2.875556556947911497e-10,4.092536992534366436e+06
5.478060019957156328e+02,3.425688347800680162e+02,6.502901689745510929e-08,1.131816651776373328e+05
9.855342964496958302e+05,1.002676141478940190e+04,5.890486225480865816e-11,2.034513220671894029e+07
2.376050576234705222e+05,6.904274167251087420e+03,4.301289394164350645e-10,6.247631860146548599e+06
1.314045728599594673e+06,1.336901521971920192e+04,3.926990816987243662e-11,2.877236189501558244e+07
5.867616743646740913e+07,7.736698622522692312e+04,2.061198940020263356e-12,3.021159350886756182e+08
1.155267625859024003e+07,4.814281603780721343e+04,1.752022723931824353e-11,8.174319826826748252e+07
1.709572102228153124e+07,4.176077223985591991e+04,5.197573604561986395e-12,1.397782775777676702e+08
6.138095361224661595e+00,1.444711062408681279e+01,6.477222392239759209e-08,2.328905373838360174e+04
5.304840568908830017e-02,3.091991458321488029e+00,2.506967883235348480e-05,5.476467387631130350e+02
1.709572102228153124e+07,4.176077223985591991e+04,5.197573604561986395e-12,1.397782775777676702e+08
1.155267625859024003e+07,4.814281603780721343e+04,1.752022723931824353e-11,8.174319826826748252e+07
5.867616743646740913e+07,7.736698622522692312e+04,2.061198940020263356e-12,3.021159350886756182e+08
1.314045728599594673e+06,1.336901521971920192e+04,3.926990816987243662e-11,2.877236189501558244e+07
2.376050576234705222e+05,6.904274167251087420e+03,4.301289394164350645e-10,6.247631860146548599e+06
9.855342964496958302e+05,1.002676141478940190e+04,5.890486225480865816e-11,2.034513220671894029e+07
5.478060019957156328e+02,3.425688347800680162e+02,3.251450844872755464e-08,1.600630459061853762e+05
1.922700654558163369e+05,9.902974236829044457e+03,2.875556556947911910e-09,2.893860659677848686e+06
9.910698245682364131e+02,4.607725344669687502e+02,4.325993953652419683e-08,1.609370684186266444e+05
1.155267625859024003e+07,4.814281603780721343e+04,1.752022723931824353e-11,8.174319826826748252e+07
2.116551281811302397e+04,2.260516881477823517e+03,6.322109388830149655e-09,9.324565897798631340e+05
5.478060019957156328e+02,3.425688347800680162e+02,6.623325795111168465e-08,1.121480210135184461e+05
3.951054101702732169e+03,9.416567820050156570e+02,1.799140503757167384e-08,3.567545551636039163e+05
5.034005458124375423e+02,2.340431921102063768e+02,2.197330262172657522e-08,1.609370684186266444e+05
1.562526932375893240e+00,1.678092410765019338e+01,2.676801438866941890e-06,3.904411706816900278e+03
1.658268513244728481e+01,5.767898584645856630e+01,6.367878887007228171e-07,1.484113647003786537e+04
5.034005458124375423e+02,2.340431921102063768e+02,2.197330262172657522e-08,1.609370684186266444e+05
1.155267625859024003e+07,4.814281603780721343e+04,1.752022723931824353e-11,8.174319826826748252e+07
9.910698245682364131e+02,4.607725344669687502e+02,4.325993953652419683e-08,1.609370684186266444e+05
1.922700654558163369e+05,9.902974236829044457e+03,2.875556556947911910e-09,2.893860659677848686e+06
1.356347488694673302e+03,5.390386936590784899e+02,3.484643857095988304e-08,1.939485421956012724e+05
2.849286837046922371e+07,6.960128706642652105e+04,8.662622674269977595e-12,1.397782775777676702e+08
7.823488991528987885e+07,1.031559816336358781e+05,2.748265253360351007e-12,3.021159350886756182e+08
2.849286837046922371e+07,6.960128706642652105e+04,8.662622674269977595e-12,1.397782775777676702e+08
1.562526932375893240e+00,1.678092410765019338e+01,2.676801438866941890e-06,3.904411706816900278e+03
2.849286837046922371e+07,6.960128706642652105e+04,8.662622674269977595e-12,1.397782775777676702e+08
7.823488991528987885e+07,1.031559816336358781e+05,2.748265253360351007e-12,3.021159350886756182e+08
2.849286837046922371e+07,6.960128706642652105e+04,8.662622674269977595e-12,1.397782775777676702e+08
1.356347488694673302e+03,5.390386936590784899e+02,3.484643857095988304e-08,1.939485421956012724e+05
9.779361239411234856e+07,1.289449770420448476e+05,3.435331566700438254e-12,3.021159350886756182e+08
1.372835134927114268e+03,4.633960112448486939e+02,2.071268583908575369e-08,2.332457207792478148e+05
3.564115192519698994e+00,2.651270535623431357e+01,1.777524533136512995e-06,6.022474490215197875e+03
3.824376409755773057e+04,2.549937290138093886e+03,2.298278133719003405e-09,1.642552296068497468e+06
3.564115192519698994e+00,2.651270535623431357e+01,1.777524533136512995e-06,6.022474490215197875e+03
1.372835134927114268e+03,4.633960112448486939e+02,2.071268583908575369e-08,2.332457207792478148e+05
9.779361239411234856e+07,1.289449770420448476e+05,3.435331566700438254e-12,3.021159350886756182e+08
5.819302486881386358e+03,1.151428699617426901e+03,6.907893539254990545e-09,6.366510436063635862e+05
8.949040798828507832e+04,5.966853258923139038e+03,2.688985416451233980e-09,2.322919734007136431e+06
5.450603574956037392e+02,3.922161995150070197e+02,1.057510116554393806e-07,9.496777135985529458e+04
6.416238909177708592e+03,1.044454314040562622e+03,2.356194490192345809e-09,1.038233180331786047e+06
6.416238909177708592e+03,1.044454314040562622e+03,2.356194490192345809e-09,1.038233180331786047e+06
5.450603574956037392e+02,3.922161995150070197e+02,1.057510116554393806e-07,9.496777135985529458e+04
8.949040798828507832e+04,5.966853258923139038e+03,2.688985416451233980e-09,2.322919734007136431e+06
5.819302486881386358e+03,1.151428699617426901e+03,6.907893539254990545e-09,6.366510436063635862e+05
1.644146853362358524e+04,2.179937027946633407e+03,5.098585430664395170e-09,1.019654104984977981e+06
6.028891989204476587e+06,4.024356814349252090e+04,4.416164737898324729e-11,4.707402734433843195e+07
8.949040798828507832e+04,5.966853258923139038e+03,2.688985416451233980e-09,2.322919734007136431e+06
7.095290956755836760e+02,3.836314512819257629e+02,5.253124463748572522e-08,1.332612875823523791e+05
7.095290956755836760e+02,3.836314512819257629e+02,5.253124463748572522e-08,1.332612875823523791e+05
8.949040798828507832e+04,5.966853258923139038e+03,2.688985416451233980e-09,2.322919734007136431e+06
6.028891989204476587e+06,4.024356814349252090e+04,4.416164737898324729e-11,4.707402734433843195e+07
1.644146853362358524e+04,2.179937027946633407e+03,5.098585430664395170e-09,1.019654104984977981e+06
1.644146853362358524e+04,2.179937027946633407e+03,5.120753193406413376e-09,1.017444667708352208e+06
3.790218742081380697e+03,1.279375944089038740e+03,2.859251197352055227e-08,3.298592616915002582e+05
5.285649299694096953e+03,1.504868762694369252e+03,1.121147183611689438e-08,5.713125268920299131e+05
5.285649299694096953e+03,1.504868762694369252e+03,1.121147183611689438e-08,5.713125268920299131e+05
3.790218742081380697e+03,1.279375944089038740e+03,2.859251197352055227e-08,3.298592616915002582e+05
1.644146853362358524e+04,2.179937027946633407e+03,5.120753193406413376e-09,1.017444667708352208e+06
3.790218742081380697e+03,1.279375944089038740e+03,2.859251197352055227e-08,3.298592616915002582e+05
3.790218742081380697e+03,1.279375944089038740e+03,2.859251197352055227e-08,3.298592616915002582e+05
1.206252914925409095e+04,1.963574110396257993e+03,7.539822368615508244e-09,7.957906636395276291e+05
1.206252914925409095e+04,1.963574110396257993e+03,7.539822368615508244e-09,7.957906636395276291e+05
1.206252914925409095e+04,1.963574110396257993e+03,1.417486605299715563e-08,5.803899919294178253e+05
1.206252914925409095e+04,1.963574110396257993e+03,1.417486605299715563e-08,5.803899919294178253e+05
1.006801091624875116e+05,2.925539901377579554e+03,9.112901258822776419e-11,8.835485709333496168e+06
4.799503610867883253e+04,5.125960815745487707e+03,3.584012716907233348e-09,1.864913179559726268e+06
4.799503610867883253e+04,5.125960815745487707e+03,3.584012716907233348e-09,1.864913179559726268e+06
1.006801091624875116e+05,2.925539901377579554e+03,9.112901258822776419e-11,8.835485709333496168e+06
4.927671482248479500e+06,5.013380707394700585e+04,2.208932334555324455e-10,2.349253511249541119e+07
6.403254942734205397e+05,1.860643377276140382e+04,5.795805200611286666e-10,8.835485709333496168e+06
4.799503610867883253e+04,5.125960815745487707e+03,3.584012716907233348e-09,1.864913179559726268e+06
4.799503610867883253e+04,5.125960815745487707e+03,3.584012716907233348e-09,1.864913179559726268e+06
6.403254942734205397e+05,1.860643377276140382e+04,5.795805200611286666e-10,8.835485709333496168e+06
4.927671482248479500e+06,5.013380707394700585e+04,2.208932334555324455e-10,2.349253511249541119e+07
4.927671482248479500e+06,5.013380707394700585e+04,2.208932334555324455e-10,2.349253511249541119e+07
6.403254942734205397e+05,1.860643377276140382e+04,1.189665278020211397e-09,6.167013877980362624e+06
6.403254942734205397e+05,1.860643377276140382e+04,1.189665278020211397e-09,6.167013877980362624e+06
4.927671482248479500e+06,5.013380707394700585e+04,2.208932334555324455e-10,2.349253511249541119e+07
